subject,trial,trial_uid,redundancy,unique_ecn,unique_dmn,synergy
sub-M87121835,33,sub-M87121835_win_33,0.38747198180366116,0.0,0.12711749055758403,1.2436659144216522
sub-M87121835,34,sub-M87121835_win_34,0.36726276190383,0.1452200845715801,0.0,1.0552069208621786
sub-M87121835,35,sub-M87121835_win_35,0.34136268264186675,0.0,0.2183728602035373,1.1402632470613492
sub-M87121835,36,sub-M87121835_win_36,0.4088899017002925,0.0880482023721827,0.0,1.2747887183530997
sub-M87121835,37,sub-M87121835_win_37,0.3975528693545449,0.0,0.010614765282071836,1.207788266271809
sub-M87121835,38,sub-M87121835_win_38,0.41356838654802797,0.0,0.05920374198222955,0.9986457391478973
sub-M87121835,39,sub-M87121835_win_39,0.4471336041590144,0.0,0.12520024331040247,1.2349099901949607
sub-M87121835,40,sub-M87121835_win_40,0.24519552634449227,0.0,0.27879212539906817,1.2343031108158442
sub-M87121835,41,sub-M87121835_win_41,0.4569969571440451,0.0,0.2132079781376488,1.1117167211767702
sub-M87121835,42,sub-M87121835_win_42,0.3699102123646014,0.2161309551250037,0.0,1.2728643603518712
sub-M87121835,43,sub-M87121835_win_43,0.29097019101927213,0.0,0.12235039616630417,1.3472777567404375
sub-M87121835,44,sub-M87121835_win_44,0.40830968679885693,0.05525187653266794,0.0,1.2538456949207601
sub-M87121835,45,sub-M87121835_win_45,0.4156010717267309,0.2527918990299556,0.0,1.1842411952836844
sub-M87121835,46,sub-M87121835_win_46,0.42590489899074324,0.13506005742137717,0.0,1.2042470214694223
sub-M87121835,47,sub-M87121835_win_47,0.31849229246796984,0.0,0.06917601481809754,1.400493297528521
sub-M87121835,48,sub-M87121835_win_48,0.3665679344667421,0.0,0.19688501414976578,1.1989366217475261
sub-M87121835,49,sub-M87121835_win_49,0.43779597358136524,0.0,0.021367998910964303,1.3822504204656711
sub-M87121835,50,sub-M87121835_win_50,0.329256867619911,0.0,0.061594589189969184,1.0597770851622652
sub-M87121835,51,sub-M87121835_win_51,0.37045780990908117,0.1464665743501028,0.0,1.1762022859152266
sub-M87121835,52,sub-M87121835_win_52,0.3915213155023851,0.0,0.05857414395345195,1.4188540887105017
sub-M87121835,53,sub-M87121835_win_53,0.3288761818869981,0.18054677214861048,0.0,1.3926776218111163
sub-M87121835,54,sub-M87121835_win_54,0.4037784318437305,0.0,0.10634017502483495,1.2870580630582182
sub-M87121835,55,sub-M87121835_win_55,0.328226040828425,0.1407081687342746,0.0,1.2162250724101291
sub-M87121835,56,sub-M87121835_win_56,0.46258427705608973,0.06869751803489343,0.0,1.2833145921126228
sub-M87121835,57,sub-M87121835_win_57,0.3315849563013433,0.10573583327818703,0.0,0.9870059050078295
sub-M87121835,58,sub-M87121835_win_58,0.4012464193144796,0.0,0.07235734301005436,1.2427834728009834
sub-M87121835,59,sub-M87121835_win_59,0.38053787206409684,0.2464203965220717,0.0,1.1687530366459242
sub-M87121835,60,sub-M87121835_win_60,0.4156804678280981,0.0,0.006890089414700817,1.0069856319401396
sub-M87121835,61,sub-M87121835_win_61,0.4483554861107839,0.0,0.1159500002476257,1.058569074664259
sub-M87121835,62,sub-M87121835_win_62,0.40348683294349463,0.08300202867439666,0.0,1.2391552758766098
sub-M87121835,63,sub-M87121835_win_63,0.5023882391112293,0.09373839568066344,0.0,1.3234520645234626
sub-M87121835,64,sub-M87121835_win_64,0.4975513779050278,0.03691356670976731,0.0,1.365923354015516
sub-M87121835,65,sub-M87121835_win_65,0.29121186893384365,0.0,0.43154587372947084,1.1334520645234587
sub-M87121835,66,sub-M87121835_win_66,0.374682479180648,0.0,0.059584318619884336,1.4193172148886788
sub-M87121835,67,sub-M87121835_win_67,0.49285152463162607,0.2559530978819309,0.0,1.2449085479204705
sub-M87121835,68,sub-M87121835_win_68,0.29846930439746,0.0,0.22854565814391758,0.8984395444918958
sub-M87121835,69,sub-M87121835_win_69,0.27601735402322713,0.3788826110895078,0.0,1.205536603711506
sub-M87121835,70,sub-M87121835_win_70,0.5159249041622154,0.016529389753193513,0.0,1.1544717091341186
sub-M87121835,71,sub-M87121835_win_71,0.4086669619871657,0.0,0.008225630310929155,1.359945699984042
sub-M87121835,72,sub-M87121835_win_72,0.32853564673918445,0.0,0.16330350337804944,1.2305576903430628
sub-M87121835,74,sub-M87121835_win_74,0.38952549754970445,0.1248323237995912,0.0,1.3337313699226474
sub-M87121835,75,sub-M87121835_win_75,0.35297709856102344,0.06852256097815079,0.0,1.2764304033587228
sub-M87121835,76,sub-M87121835_win_76,0.3272635872996972,0.11381912388933202,0.0,1.2890306912533758
sub-M87121835,77,sub-M87121835_win_77,0.5677407208287129,0.08337124468893631,0.0,1.2032322276442091
sub-M87121835,78,sub-M87121835_win_78,0.41836313472315645,0.0,0.008155038100137624,1.3491742348651377
sub-M87121835,79,sub-M87121835_win_79,0.3130002459737522,0.3462247370933147,0.0,1.182666372879826
sub-M87121835,80,sub-M87121835_win_80,0.5083760291405799,0.11628259422889897,0.0,1.0054013813955915
sub-M87121835,81,sub-M87121835_win_81,0.3855339039891401,0.0,0.02927773293632452,1.270818780755742
sub-M87121835,82,sub-M87121835_win_82,0.4404087143192825,0.0,0.17441581702360587,1.2468427719574677
sub-M87121835,83,sub-M87121835_win_83,0.475931800759005,0.06324700448003107,0.0,1.3298410476005458
sub-M87121835,84,sub-M87121835_win_84,0.40126807527768804,0.00034784758887607126,0.0,1.0372972535872833
sub-M87121835,85,sub-M87121835_win_85,0.37271260940503925,0.0,0.061166715161049545,1.2731086684906634
sub-M87121835,87,sub-M87121835_win_87,0.3373629885725391,0.0,0.158365749449489,1.383189018183221
sub-M87121835,88,sub-M87121835_win_88,0.47285983929764797,0.1910043473859142,0.0,1.1148028669294607
sub-M87121835,90,sub-M87121835_win_90,0.4359379579218601,0.0,0.10700023129420799,1.3778837604767187
sub-M87121835,91,sub-M87121835_win_91,0.4260317398901696,0.13674803725246054,0.0,1.1614472658511037
sub-M87121835,92,sub-M87121835_win_92,0.4094246048273451,0.0,0.028242211009204432,1.3800968922081722
sub-M87121835,93,sub-M87121835_win_93,0.32137491100564297,0.0,0.01108020830563472,1.241062551036208
sub-M87121835,94,sub-M87121835_win_94,0.4028857874747169,0.0,0.25936904402263306,1.2626807587467725
sub-M87121835,95,sub-M87121835_win_95,0.2448470127019684,0.17801216054202929,0.0,1.1015847382619448
sub-M87121835,96,sub-M87121835_win_96,0.33101818354933954,0.21495581620267323,0.0,1.2027360280029207
sub-M87121835,97,sub-M87121835_win_97,0.2958593872163604,0.27383395663603594,0.0,1.191582421416558
sub-M87121835,98,sub-M87121835_win_98,0.44191028018634615,0.01751102836312679,0.0,1.367821703719036
sub-M87121835,99,sub-M87121835_win_99,0.43061875961498153,0.0,0.02620419406351715,1.1159431952766932
sub-M87121835,100,sub-M87121835_win_100,0.5799102123646005,0.011895053425647006,0.0,1.129991195254922
sub-M87121835,101,sub-M87121835_win_101,0.37063165403240905,0.7260760758718297,0.0,0.8803260624644391
sub-M87121835,102,sub-M87121835_win_102,0.524392371729931,0.0,0.2910126620519362,1.145033026491891
sub-M87121835,103,sub-M87121835_win_103,0.29453607468390963,0.0,0.13490936071077897,1.3149554517223772
sub-M87121835,104,sub-M87121835_win_104,0.5052612026325667,0.14123560176506178,0.0,1.31859105996854
sub-M87121835,105,sub-M87121835_win_105,0.3635153855034927,0.0,0.03789916765122214,1.2968243388918426
sub-M87121835,106,sub-M87121835_win_106,0.35343685051296614,0.0,0.3869210559799212,1.0680938057724214
sub-M87121835,107,sub-M87121835_win_107,0.28314163208234344,0.0,0.1558279532568596,1.222106429974147
sub-M87121835,108,sub-M87121835_win_108,0.35797064310056026,0.015935455038465385,0.0,1.3201762883095425
sub-M87121835,109,sub-M87121835_win_109,0.2497932829835614,0.08764265698994578,0.0,1.3711434385870955
sub-M87121835,110,sub-M87121835_win_110,0.4127797771426298,0.0,0.18733204222440314,1.1313602713843283
sub-M87121835,111,sub-M87121835_win_111,0.45011943226443396,0.26314078089336945,0.0,1.240525908677193
sub-M87121835,112,sub-M87121835_win_112,0.4106172681654643,0.363892982871306,0.0,1.0780542763840026
sub-M87121835,113,sub-M87121835_win_113,0.2752626940820839,0.04387180329454399,0.0,1.3246414884604878
sub-M87121835,114,sub-M87121835_win_114,0.5224896696919137,0.013030514483930666,0.0,1.3911080628105914
sub-M87121835,115,sub-M87121835_win_115,0.42473157477044676,0.11270585665257826,0.0,1.0336953772675237
sub-M87121835,116,sub-M87121835_win_116,0.5099025637522292,0.10407136817803853,0.0,1.1318174354568429
sub-M87121835,117,sub-M87121835_win_117,0.5611089469036425,0.0,0.28730523293649135,1.076926130390353
sub-M87121835,118,sub-M87121835_win_118,0.6731647292481107,0.2391750311519436,0.0,1.129983681779513
sub-M87121835,119,sub-M87121835_win_119,0.4274153969437089,0.07926290018961968,0.0,1.1984521271436774
sub-M87121835,120,sub-M87121835_win_120,0.3108719998396774,0.1575971452155649,0.0,1.325965626388811
sub-M87121835,121,sub-M87121835_win_121,0.3074728071995292,0.03557570896815321,0.0,1.3230812288640736
sub-M87121835,122,sub-M87121835_win_122,0.4509996661349751,0.0,0.12278598555805953,1.239346637785908
sub-M87121835,123,sub-M87121835_win_123,0.39584417595354804,0.04446310778505236,0.0,1.2977078431989666
sub-M87121835,124,sub-M87121835_win_124,0.36724904209053477,0.0,0.013194222609382855,1.3336537951531344
sub-M87121835,125,sub-M87121835_win_125,0.4255873519134381,0.4451392327356656,0.0,0.9442890677500344
sub-M87121835,126,sub-M87121835_win_126,0.32481097087181343,0.0,0.0661688182870126,1.154097939209466
sub-M87121835,127,sub-M87121835_win_127,0.36921389347799494,0.6841026222808049,0.0,0.9060421616051917
sub-M87121835,128,sub-M87121835_win_128,0.3729883309888118,0.3069794797471639,0.0,1.1960327765509655
sub-M87121835,129,sub-M87121835_win_129,0.4882167302264149,0.0,0.02254078527293757,1.3176692280213729
sub-M87121835,130,sub-M87121835_win_130,0.4534883243930121,0.14493680033736567,0.0,1.209188057143865
sub-M87121835,131,sub-M87121835_win_131,0.4138346381875744,0.24828156562073467,0.0,1.2631750108323816
sub-M87121835,132,sub-M87121835_win_132,0.38371920025605366,0.08130165656924238,0.0,1.3066009347006755
sub-M87121835,133,sub-M87121835_win_133,0.5169734798489802,0.04505983663429891,0.0,1.303746801972543
sub-M87121835,134,sub-M87121835_win_134,0.3737112641061371,0.5579449177881175,0.0,0.9946819576414683
sub-M87121835,135,sub-M87121835_win_135,0.3629898224383288,0.0,0.319399943837392,1.2102548233000672
sub-M87121835,136,sub-M87121835_win_136,0.5643054863584105,0.0,0.0103978967698648,1.3266634056894429
sub-M87121835,137,sub-M87121835_win_137,0.503114570971861,0.08268200084140798,0.0,1.1704985935805396
sub-M87121835,138,sub-M87121835_win_138,0.5667746834845708,0.3544158170236056,0.0,0.934792766646555
sub-M87121835,139,sub-M87121835_win_139,0.37668337239826233,0.30620270261399885,0.0,1.1935253537089316
sub-M87121835,140,sub-M87121835_win_140,0.41082648806529676,0.0,0.03417639907763981,1.375725280581542
sub-M87129414,0,sub-M87129414_win_0,0.3098278333641984,0.26398023293745165,0.0,1.192341017847932
sub-M87129414,1,sub-M87129414_win_1,0.31339454242470044,0.11595959838718173,0.0,1.1805508671265583
sub-M87129414,2,sub-M87129414_win_2,0.3220697384427318,0.287000452081287,0.0,1.0928333937866483
sub-M87129414,3,sub-M87129414_win_3,0.22389386977525128,0.0,0.16262430304804276,1.1680817981957237
sub-M87129414,4,sub-M87129414_win_4,0.29248966969191237,0.1273783436796796,0.0,1.014865180189199
sub-M87129414,5,sub-M87129414_win_5,0.29745908738623505,0.0,0.006738609653024419,1.0958847388379223
sub-M87129414,6,sub-M87129414_win_6,0.33310443497398445,0.03211274733371816,0.0,1.2699695392917132
sub-M87129414,7,sub-M87129414_win_7,0.6720875395564843,0.10113926566078302,0.0,1.2723090050997623
sub-M87129414,8,sub-M87129414_win_8,0.4057647798521806,0.12551701523880165,0.0,1.2929624946546792
sub-M87129414,9,sub-M87129414_win_9,0.4432335927187978,0.051637563331885517,0.0,1.2427324276840057
sub-M87129414,10,sub-M87129414_win_10,0.32571501820873383,0.0,0.0418378511458144,1.2339329412101048
sub-M87129414,11,sub-M87129414_win_11,0.5279575893409181,0.05370044655672057,0.0,1.3670519918572985
sub-M87129414,12,sub-M87129414_win_12,0.45015398264506956,0.20119746756900891,0.0,1.1560637441881214
sub-M87129414,13,sub-M87129414_win_13,0.33601951152639487,0.11146701548642834,0.0,1.242453031306253
sub-M87129414,14,sub-M87129414_win_14,0.24311815478727716,0.1624020293885673,0.0,1.2463065416659207
sub-M87129414,15,sub-M87129414_win_15,0.3475219027893264,0.023725341921019272,0.0,1.4667671302116343
sub-M87129414,16,sub-M87129414_win_16,0.4190862271827003,0.04779264530210181,0.0,1.1990545470645468
sub-M87129414,17,sub-M87129414_win_17,0.40891073226763286,0.07954551837018364,0.0,1.296978666956849
sub-M87129414,18,sub-M87129414_win_18,0.48463014418976247,0.26316119939323634,0.0,1.1372243088161405
sub-M87129414,19,sub-M87129414_win_19,0.4041486014494655,0.0,0.19119773860305234,1.3394946428274235
sub-M87129414,20,sub-M87129414_win_20,0.431305272386048,0.07170720195148039,0.0,1.2734404370760624
sub-M87129414,21,sub-M87129414_win_21,0.41500031379549807,0.17411963837196875,0.0,1.1286783062578953
sub-M87129414,22,sub-M87129414_win_22,0.4080521967050954,0.01865531904188167,0.0,1.3711294312362599
sub-M87129414,23,sub-M87129414_win_23,0.4360989076277617,0.0,0.20529932133072926,1.1923348184516822
sub-M87129414,24,sub-M87129414_win_24,0.5964726610489128,0.024238676622407418,0.0,1.2802415177178545
sub-M87129414,25,sub-M87129414_win_25,0.3322494832268603,0.0,0.055222498576801726,1.3364432977761451
sub-M87129414,26,sub-M87129414_win_26,0.25135760737693325,0.1871621247176236,0.0,1.2058956268513876
sub-M87129414,27,sub-M87129414_win_27,0.4111089469036413,0.19044076181652425,0.0,1.242222693301537
sub-M87129414,28,sub-M87129414_win_28,0.3347669505469506,0.25531028272447376,0.0,1.1275995894017754
sub-M87129414,29,sub-M87129414_win_29,0.33566306173395244,0.0,0.07554731575037188,1.1696469479849672
sub-M87129414,30,sub-M87129414_win_30,0.31352370016951525,0.37731216524825406,0.0,1.1156185374453385
sub-M87129414,31,sub-M87129414_win_31,0.5207705692589952,0.03760628527745258,0.0,1.1460594083571216
sub-M87129414,32,sub-M87129414_win_32,0.29614949466707774,0.0,0.0971891289513227,1.1511975426913628
sub-M87129414,33,sub-M87129414_win_33,0.3812472447103472,0.2131029280265757,0.0,1.0123951629727719
sub-M87129414,34,sub-M87129414_win_34,0.40519403489497474,0.1854238993241406,0.0,1.233586627415546
sub-M87129414,35,sub-M87129414_win_35,0.47186118459654836,0.0,0.045401577307282004,1.4843031108158415
sub-M87129414,36,sub-M87129414_win_36,0.42319821694229454,0.0,0.16134934396348477,1.366801443301691
sub-M87129414,37,sub-M87129414_win_37,0.3793430512228104,0.0,0.013109085189431546,1.4632568519744673
sub-M87129414,38,sub-M87129414_win_38,0.23473157477044726,0.0,0.3387023579807531,1.1669446083973396
sub-M87129414,39,sub-M87129414_win_39,0.2707479173597962,0.4033579472383355,0.0,1.0476900585887172
sub-M87129414,40,sub-M87129414_win_40,0.48572873802202743,0.05372534192102041,0.0,1.0710501944771043
sub-M87129414,41,sub-M87129414_win_41,0.3448033222594411,0.0,0.09872037791007582,1.2449417319090825
sub-M87129414,42,sub-M87129414_win_42,0.4150994275307962,0.0,0.08347899829311167,1.3259378992246793
sub-M87129414,43,sub-M87129414_win_43,0.4238923783257329,0.0,0.0034497796794630275,1.3489968069263911
sub-M87129414,44,sub-M87129414_win_44,0.5213755770592927,0.1961256590729894,0.0,1.2522737886654776
sub-M87129414,45,sub-M87129414_win_45,0.44866547053764805,0.027453601603806277,0.0,1.4070370731486612
sub-M87129414,46,sub-M87129414_win_46,0.3155210095717136,0.0,0.03725727612139895,1.3127720698330743
sub-M87129414,47,sub-M87129414_win_47,0.39703106064491767,0.011893391436009537,0.0,1.3011088882064605
sub-M87129414,48,sub-M87129414_win_48,0.3379010044809654,0.09858208010336877,0.0,1.3245971805980812
sub-M87129414,50,sub-M87129414_win_50,0.5996493592425045,0.03125958684349239,0.0,0.778307153215696
sub-M87129414,51,sub-M87129414_win_51,0.3444054254895752,0.0,0.09738941676525137,1.1221971866986316
sub-M87129414,52,sub-M87129414_win_52,0.4676314400600461,0.0,0.07281115858622211,1.2642822802485014
sub-M87129414,53,sub-M87129414_win_53,0.3968565504679411,0.20161259458730196,0.0,1.2653695993081824
sub-M87129414,54,sub-M87129414_win_54,0.49691635713070426,0.15592976235365086,0.0,1.2401722235125865
sub-M87129414,55,sub-M87129414_win_55,0.48539036037738104,0.17508943537724786,0.0,1.0501769543631898
sub-M87129414,56,sub-M87129414_win_56,0.32768053564984356,0.10115811295748411,0.0,1.2940358632403113
sub-M87129414,57,sub-M87129414_win_57,0.42017745994013467,0.27853525111199673,0.0,0.7799377975775892
sub-M87129414,58,sub-M87129414_win_58,0.38253219856725895,0.0,0.168702137193673,1.2561689601598287
sub-M87129414,59,sub-M87129414_win_59,0.2827797771426308,0.21398365741065017,0.0,1.1469289053134029
sub-M87129414,60,sub-M87129414_win_60,0.47071038408012544,0.0,0.017455759106973723,1.3166113582361012
sub-M87129414,61,sub-M87129414_win_61,0.3858888623320631,0.06311498585023223,0.0,1.37028407762869
sub-M87129414,62,sub-M87129414_win_62,0.4721858424279022,0.06274965619036088,0.0,1.2299080218941416
sub-M87129414,63,sub-M87129414_win_63,0.4842307559703798,0.07565726257268768,0.0,1.1965854001853513
sub-M87129414,64,sub-M87129414_win_64,0.4459257295580832,0.0,0.0748221878017139,1.3065897022728894
sub-M87129414,65,sub-M87129414_win_65,0.3814488159978069,0.0,0.1668266079579599,1.4263209632478384
sub-M87129414,66,sub-M87129414_win_66,0.5391708690891184,0.0,0.2153508987481434,1.1602691658616875
sub-M87129414,67,sub-M87129414_win_67,0.46339305097518313,0.0,0.18088239137370987,1.1728169155538097
sub-M87129414,68,sub-M87129414_win_68,0.3615365267651969,0.0,0.09082227294530298,1.2163866038209425
sub-M87129414,69,sub-M87129414_win_69,0.36659823497831123,0.043497671357288326,0.0,1.3173175090795368
sub-M87129414,70,sub-M87129414_win_70,0.35319904233816235,0.0,0.013239734383764024,1.3069988314705432
sub-M87129414,71,sub-M87129414_win_71,0.3903928370028211,0.0,0.09349954132291138,1.5693517652693156
sub-M87129414,72,sub-M87129414_win_72,0.40613428340426605,0.0,0.02270734810209518,1.281400928680858
sub-M87129414,73,sub-M87129414_win_73,0.40069117315762703,0.1531190506471889,0.0,1.0776618669465465
sub-M87129414,74,sub-M87129414_win_74,0.35087050839016154,0.0,0.007261084416302133,1.2193199733082283
sub-M87129414,75,sub-M87129414_win_75,0.39348765833936206,0.03264662506490357,0.0,1.2601231279227871
sub-M87129414,76,sub-M87129414_win_76,0.41076081177722124,0.1868851734919872,0.0,1.2807602152217132
sub-M87129414,77,sub-M87129414_win_77,0.41497617044678137,0.0,0.14209820212455782,1.3261186399447942
sub-M87129414,78,sub-M87129414_win_78,0.40426254793146743,0.15862323954324964,0.0,1.2925699606872927
sub-M87129414,79,sub-M87129414_win_79,0.41115263734616736,0.0,0.13970459649726852,1.3329505439547686
sub-M87129414,80,sub-M87129414_win_80,0.6259043611324184,0.0,0.07559596446040562,1.2129213920915856
sub-M87129414,81,sub-M87129414_win_81,0.30223068814863385,0.2333835655330665,0.0,1.2028056666225169
sub-M87129414,82,sub-M87129414_win_82,0.46375639736441343,0.021519191135096705,0.0,1.2281129241031632
sub-M87129414,83,sub-M87129414_win_83,0.36740234318406717,0.06400353438679574,0.0,1.1208693677950619
sub-M87129414,84,sub-M87129414_win_84,0.3591207775633327,0.0,0.20447768870918548,1.248372951829392
sub-M87129414,85,sub-M87129414_win_85,0.44910556630052234,0.02413162673719338,0.0,1.3697534227950943
sub-M87129414,86,sub-M87129414_win_86,0.4733945424246997,0.0,0.13117249882442916,1.3835591877889568
sub-M87129414,87,sub-M87129414_win_87,0.49845009347496205,0.0,0.028891905188016764,1.085875966094239
sub-M87129414,88,sub-M87129414_win_88,0.30174657206089517,0.0,0.0468885979651823,1.2797493745016366
sub-M87129414,89,sub-M87129414_win_89,0.5272627619038293,0.06572265132321586,0.0,1.437103020470774
sub-M87129414,90,sub-M87129414_win_90,0.3296630790557975,0.3551359007428241,0.0,1.0632688430476573
sub-M87129414,91,sub-M87129414_win_91,0.3886639790881308,0.0,0.03566055885055963,1.1183384014487583
sub-M87129414,92,sub-M87129414_win_92,0.47699613174817745,0.0,0.13949310999901154,1.3784621037993388
sub-M87129414,93,sub-M87129414_win_93,0.4821057802728843,0.0,0.15126710618860706,1.1855194594250138
sub-M87129414,94,sub-M87129414_win_94,0.5255995802772135,0.029594454617760668,0.0,1.3655040888199865
sub-M87129414,95,sub-M87129414_win_95,0.34709905377837913,0.0,0.2817402608825983,1.2399575984654838
sub-M87129414,96,sub-M87129414_win_96,0.6044200988940638,0.0,0.03199730940219769,1.1313704265936755
sub-M87129414,97,sub-M87129414_win_97,0.3583414787599466,0.0,0.06775720808073515,1.2651984468539386
sub-M87129414,98,sub-M87129414_win_98,0.4832293428497332,0.3606637015296492,0.0,1.0182229635172355
sub-M87129414,99,sub-M87129414_win_99,0.41940939356453466,0.2621904926433496,0.0,1.1147797862671949
sub-M87129414,100,sub-M87129414_win_100,0.3815373521610619,0.0,0.28583323477688793,1.2770374109331675
sub-M87129414,101,sub-M87129414_win_101,0.2568125301430779,0.330619892765478,0.0,1.1063021159511388
sub-M87129414,102,sub-M87129414_win_102,0.2416665099058779,0.0,0.1492545855235976,1.3367902776243588
sub-M87129414,103,sub-M87129414_win_103,0.36523090212099607,0.0,0.07809676010365774,1.1466393357210096
sub-M87129414,104,sub-M87129414_win_104,0.3792946216866637,0.0,0.1275774275816337,1.2447583510910647
sub-M87129414,105,sub-M87129414_win_105,0.5472369228220169,0.0,0.03456834296823086,1.3651070174459887
sub-M87129414,106,sub-M87129414_win_106,0.4599542326894648,0.0,0.162255087033504,1.1612267970199888
sub-M87129414,107,sub-M87129414_win_107,0.20228991973630972,0.0,0.11206790161298752,1.2299492837994581
sub-M87129414,108,sub-M87129414_win_108,0.45563562210736563,0.098400299830125,0.0,1.318434823514969
sub-M87129414,110,sub-M87129414_win_110,0.38461613683892626,0.10402180811020223,0.0,1.2585250051643628
sub-M87129414,111,sub-M87129414_win_111,0.42539036037738054,0.0,0.11647015816551853,1.3178466724636175
sub-M87134034,0,sub-M87134034_win_0,0.36776291465024435,0.0,0.11770575993058152,1.283066683654913
sub-M87134034,1,sub-M87134034_win_1,0.3095832376878622,0.0,0.17567180778184888,1.100154903380373
sub-M87134034,2,sub-M87134034_win_2,0.2549856403910118,0.09704872227521566,0.0,1.172500312194015
sub-M87134034,3,sub-M87134034_win_3,0.40908473573318105,0.0,0.0724511249783637,1.4305037045604463
sub-M87134034,4,sub-M87134034_win_4,0.23692438425918283,0.0,0.2376773667127985,1.0726067109158883
sub-M87134034,5,sub-M87134034_win_5,0.3023039270871468,0.0,0.12442197418646206,1.1646084295293706
sub-M87134034,6,sub-M87134034_win_6,0.37193226603189355,0.023052548963248043,0.0,1.401513608192829
sub-M87134034,7,sub-M87134034_win_7,0.4158088001770448,0.0,0.20751461217854406,1.1421900759445798
sub-M87134034,8,sub-M87134034_win_8,0.3645056521582859,0.035996178075658136,0.0,1.4178675030309567
sub-M87134034,9,sub-M87134034_win_9,0.19248900363826404,0.13887136215821805,0.0,1.2330606858342748
sub-M87134034,10,sub-M87134034_win_10,0.5036183075336949,0.0,0.03093859771755625,1.3159825856031935
sub-M87134034,11,sub-M87134034_win_11,0.3241968716433936,0.17566700355095932,0.0,1.2623304826206825
sub-M87134034,12,sub-M87134034_win_12,0.30680894632766087,0.30782802107860796,0.0,1.21534727729132
sub-M87134034,13,sub-M87134034_win_13,0.4754394559671775,0.16991538686691499,0.0,1.1212158233564073
sub-M87134034,14,sub-M87134034_win_14,0.3209210954294752,0.12808635307173777,0.0,1.3302501767981996
sub-M87134034,15,sub-M87134034_win_15,0.33774836944108433,0.0,0.042255624891827104,1.2286440434148007
sub-M87134034,16,sub-M87134034_win_16,0.43105091922793903,0.4373122154952167,0.0,1.0356159998128742
sub-M87134034,17,sub-M87134034_win_17,0.4442185276066031,0.43475705555323785,0.0,0.92986200179514
sub-M87134034,18,sub-M87134034_win_18,0.3743718287001343,0.16279715123538363,0.0,1.2268126419860153
sub-M87134034,19,sub-M87134034_win_19,0.2418266342159141,0.0,0.12871123784818295,1.3031752983699292
sub-M87134034,20,sub-M87134034_win_20,0.5375391495412538,0.0,0.12294221668318883,1.2374710186903126
sub-M87134034,21,sub-M87134034_win_21,0.39712462343934174,0.0,0.0486221867304808,1.3642496628915435
sub-M87134034,22,sub-M87134034_win_22,0.2460679410625417,0.15163756333188516,0.0,1.280562936148117
sub-M87134034,23,sub-M87134034_win_23,0.39203585411574604,0.0,0.05286985231557395,1.2592678152578367
sub-M87134034,24,sub-M87134034_win_24,0.31630895292346217,0.07330966054090471,0.0,1.2697115113396267
sub-M87134034,25,sub-M87134034_win_25,0.3526491279482977,0.0806602770564524,0.0,1.2902944846606106
sub-M87134034,27,sub-M87134034_win_27,0.4587732598567973,0.06931132972576659,0.0,1.3943147382632377
sub-M87134034,28,sub-M87134034_win_28,0.354023027520066,0.09341469144050407,0.0,1.1993067913532576
sub-M87134034,29,sub-M87134034_win_29,0.3405378720640977,0.17659490669904798,0.0,1.1638767851132226
sub-M87134034,30,sub-M87134034_win_30,0.35931478620035495,0.0,0.14367421084210807,1.1304132353735064
sub-M87134034,31,sub-M87134034_win_31,0.43042027662940896,0.0,0.06345127112898208,1.1965529520442928
sub-M87134034,32,sub-M87134034_win_32,0.480122207187482,0.07866014248424413,0.0,1.2312364454064992
sub-M87134034,33,sub-M87134034_win_33,0.5025123215911105,0.0418585535178293,0.0,1.2009333932913968
sub-M87134034,34,sub-M87134034_win_34,0.2780521967050955,0.2564693327696501,0.0,1.301202670174769
sub-M87134034,35,sub-M87134034_win_35,0.47705354200399697,0.0,0.05265951948232939,1.3033052815106112
sub-M87134034,36,sub-M87134034_win_36,0.41942766728794023,0.02790833355440281,0.0,1.3425010139626394
sub-M87134034,37,sub-M87134034_win_37,0.4058759679146364,0.0,0.1773179991585927,1.088869741547474
sub-M87134034,38,sub-M87134034_win_38,0.4574034819587691,0.0,0.04935316509297927,1.4815781358325184
sub-M87134034,39,sub-M87134034_win_39,0.30634499475361654,0.0,0.04573912955605852,1.382642246034611
sub-M87134034,40,sub-M87134034_win_40,0.34971388688219474,0.010743256973235304,0.0,1.3404939635821709
sub-M87134034,41,sub-M87134034_win_41,0.3346146453894079,0.12511175739410607,0.0,1.019103490253766
sub-M87134034,42,sub-M87134034_win_42,0.4231499467483646,0.0,0.19592871084226005,1.3202453100505123
sub-M87134034,43,sub-M87134034_win_43,0.3843476853514183,0.048571007017799595,0.0,1.1778931213256918
sub-M87134034,44,sub-M87134034_win_44,0.31719641956210687,0.05170748948902215,0.0,1.2452877581661053
sub-M87134034,45,sub-M87134034_win_45,0.30795076612441274,0.06245794819486861,0.0,1.0319956887914534
sub-M87134034,46,sub-M87134034_win_46,0.2696587934717618,0.0,0.025746112114780395,1.2735529572458182
sub-M87134034,47,sub-M87134034_win_47,0.3713835132092118,0.08526530880841499,0.0,1.3347525171807257
sub-M87134034,48,sub-M87134034_win_48,0.305391851826899,0.07775809492146735,0.0,1.000184263760806
sub-M87134034,49,sub-M87134034_win_49,0.4401911797534286,0.1082830570702491,0.0,1.2208634506307554
